"customer";"style";"sku";"size";"pcs";"rate";"gross_amt";"sale_date"
"Mizna waheedh";"J0283";"J0283-SET-L";"L";1;1039.35;1039;"2021-06-23"
"Fusion fashions corp.";"JNE3364";"JNE3364-KR-1051-XL";"XL";1;421.85;422;"2021-06-23"
"Fusion fashions corp.";"JNE3365";"JNE3365-KR-1052-L";"L";1;421.85;422;"2021-06-23"
"Fusion fashions corp.";"J0037";"J0037-KR-XXL";"XXL";1;779.35;779;"2021-06-23"
"Fusion fashions corp.";"J0037";"J0037-KR-XXXL";"XXXL";1;779.35;779;"2021-06-23"
"Fusion fashions corp.";"JNE3609";"JNE3609-KR-L";"L";1;551.85;552;"2021-06-23"
"Fusion fashions corp.";"JNE3609";"JNE3609-KR-XL";"XL";1;551.85;552;"2021-06-23"
"Fusion fashions corp.";"J0177";"J0177-KR-L";"L";1;551.85;552;"2021-06-23"
"Fusion fashions corp.";"J0177";"J0177-KR-XL";"XL";1;551.85;552;"2021-06-23"
"Fusion fashions corp.";"J0177";"J0177-KR-XXXL";"XXXL";1;551.85;552;"2021-06-23"
"Fusion fashions corp.";"J0104";"J0104-KR-XL";"XL";1;584.35;584;"2021-06-23"
"Fusion fashions corp.";"J0104";"J0104-KR-XXL";"XXL";1;584.35;584;"2021-06-23"
"Fusion fashions corp.";"J0104";"J0104-KR-XXXL";"XXXL";1;584.35;584;"2021-06-23"
"Fusion fashions corp.";"JNE3256";"JNE3256-KR-L";"L";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3256";"JNE3256-KR-XL";"XL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3464";"JNE3464-KR-XXL";"XXL";1;519.35;519;"2021-06-23"
"Fusion fashions corp.";"JNE3464";"JNE3464-KR-XXXL";"XXXL";1;519.35;519;"2021-06-23"
"Fusion fashions corp.";"J0033";"J0033-KR-L";"L";1;616.85;617;"2021-06-23"
"Fusion fashions corp.";"J0033";"J0033-KR-XXL";"XXL";1;616.85;617;"2021-06-23"
"Fusion fashions corp.";"JNE2049";"JNE2049-KR-351-XXL";"XXL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE2049";"JNE2049-KR-351-XXXL";"XXXL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3637";"JNE3637-KR-L";"L";1;649.35;649;"2021-06-23"
"Fusion fashions corp.";"JNE3523";"JNE3523-KR-M";"M";1;519.35;519;"2021-06-23"
"Fusion fashions corp.";"JNE3523";"JNE3523-KR-L";"L";1;519.35;519;"2021-06-23"
"Fusion fashions corp.";"JNE3688";"JNE3688-TU-M";"M";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3688";"JNE3688-TU-L";"L";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3669";"JNE3669-TU-L";"L";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3669";"JNE3669-TU-XL";"XL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3679";"JNE3679-TU-M";"M";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3679";"JNE3679-TU-L";"L";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3679";"JNE3679-TU-XL";"XL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3674";"JNE3674-TU-L";"L";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3674";"JNE3674-TU-XXL";"XXL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3672";"JNE3672-TU-XL";"XL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3672";"JNE3672-TU-XXL";"XXL";1;486.85;487;"2021-06-23"
"Fusion fashions corp.";"JNE3673";"JNE3673-TU-XL";"XL";1;519.35;519;"2021-06-23"
"Fusion fashions corp.";"JNE3673";"JNE3673-TU-XXL";"XXL";1;519.35;519;"2021-06-23"
"Fusion fashions corp.";"JNE3651";"JNE3651-TP-L";"L";1;454.35;454;"2021-06-23"
"Fusion fashions corp.";"JNE3651";"JNE3651-TP-XL";"XL";1;454.35;454;"2021-06-23"
"Fusion fashions corp.";"J0180";"J0180-DR-L";"L";1;714.35;714;"2021-06-23"
"Fusion fashions corp.";"J0180";"J0180-DR-XXL";"XXL";1;714.35;714;"2021-06-23"
"Fusion fashions corp.";"JNE3709";"JNE3709-DR-XL";"XL";1;941.85;942;"2021-06-23"
"Fusion fashions corp.";"JNE3709";"JNE3709-DR-XXL";"XXL";1;941.85;942;"2021-06-23"
"Fusion fashions corp.";"J0243";"J0243-DR-M";"M";1;1039.35;1039;"2021-06-23"
"Fusion fashions corp.";"J0243";"J0243-DR-L";"L";1;1039.35;1039;"2021-06-23"
"Fusion fashions corp.";"J0093";"J0093-DR-M";"M";1;779.35;779;"2021-06-23"
"Fusion fashions corp.";"J0093";"J0093-DR-L";"L";1;779.35;779;"2021-06-23"
"Fusion fashions corp.";"J0093";"J0093-DR-XXL";"XXL";1;779.35;779;"2021-06-23"
"Fusion fashions corp.";"J0093";"J0093-DR-XXXL";"XXXL";1;779.35;779;"2021-06-23"
"Fusion fashions corp.";"SET038";"SET038-KR-PP-XXL";"XXL";1;746.85;747;"2021-06-23"
"Fusion fashions corp.";"SET038";"SET038-KR-PP-XXXL";"XXXL";1;746.85;747;"2021-06-23"
"Fusion fashions corp.";"SET187";"SET187-KR-DH-M";"M";1;746.85;747;"2021-06-23"
"Amani concept trading llc (kapda)";"J0023";"J0023-TP-M";"M";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"J0023";"J0023-TP-L";"L";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"J0023";"J0023-TP-XL";"XL";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3672";"JNE3672-TU-M";"M";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3672";"JNE3672-TU-L";"L";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3672";"JNE3672-TU-XL";"XL";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3674";"JNE3674-TU-M";"M";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3674";"JNE3674-TU-L";"L";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3674";"JNE3674-TU-XL";"XL";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3673";"JNE3673-TU-M";"M";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3673";"JNE3673-TU-L";"L";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3673";"JNE3673-TU-XL";"XL";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3676";"JNE3676-TU-M";"M";6;454.35;2535;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3676";"JNE3676-TU-L";"L";6;454.35;2535;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3676";"JNE3676-TU-XL";"XL";6;454.35;2535;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3686";"JNE3686-TU-M";"M";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3686";"JNE3686-TU-L";"L";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3686";"JNE3686-TU-XL";"XL";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"J0196";"J0196-TP-M";"M";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"J0196";"J0196-TP-L";"L";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"J0196";"J0196-TP-XL";"XL";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"J0197";"J0197-TP-M";"M";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0197";"J0197-TP-L";"L";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0197";"J0197-TP-XL";"XL";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0201";"J0201-TP-M";"M";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0201";"J0201-TP-L";"L";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0201";"J0201-TP-XL";"XL";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0202";"J0202-TP-M";"M";4;649.35;2416;"2021-06-24"
"Amani concept trading llc (kapda)";"J0202";"J0202-TP-L";"L";4;649.35;2416;"2021-06-24"
"Amani concept trading llc (kapda)";"J0202";"J0202-TP-XL";"XL";4;649.35;2416;"2021-06-24"
"Amani concept trading llc (kapda)";"J0204";"J0204-TP-M";"M";4;746.85;2778;"2021-06-24"
"Amani concept trading llc (kapda)";"J0204";"J0204-TP-L";"L";4;746.85;2778;"2021-06-24"
"Amani concept trading llc (kapda)";"J0204";"J0204-TP-XL";"XL";4;746.85;2778;"2021-06-24"
"Amani concept trading llc (kapda)";"J0213";"J0213-TP-M";"M";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0213";"J0213-TP-L";"L";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0213";"J0213-TP-XL";"XL";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"J0129";"J0129-SET-M";"M";4;1104.35;4108;"2021-06-24"
"Amani concept trading llc (kapda)";"J0129";"J0129-SET-L";"L";4;1104.35;4108;"2021-06-24"
"Amani concept trading llc (kapda)";"J0129";"J0129-SET-XL";"XL";4;1104.35;4108;"2021-06-24"
"Amani concept trading llc (kapda)";"J0130";"J0130-SET-M";"M";4;974.35;3625;"2021-06-24"
"Amani concept trading llc (kapda)";"J0130";"J0130-SET-L.";"L";4;974.35;3625;"2021-06-24"
"Amani concept trading llc (kapda)";"J0130";"J0130-SET-XL";"XL";4;974.35;3625;"2021-06-24"
"Amani concept trading llc (kapda)";"J0098";"J0098-TP-M";"M";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"J0098";"J0098-TP-L";"L";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"J0098";"J0098-TP-XL";"XL";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3405";"JNE3405-KR-M";"M";6;389.35;2173;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3405";"JNE3405-KR-L";"L";6;389.35;2173;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3405";"JNE3405-KR-XL";"XL";6;389.35;2173;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE2170";"JNE2170-KR-436-M";"M";6;551.85;3079;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE2170";"JNE2170-KR-436-L";"L";6;551.85;3079;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE2170";"JNE2170-KR-436-XL";"XL";6;551.85;3079;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3609";"JNE3609-KR-M";"M";6;551.85;3079;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3609";"JNE3609-KR-L";"L";6;551.85;3079;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3609";"JNE3609-KR-XL";"XL";6;551.85;3079;"2021-06-24"
"Amani concept trading llc (kapda)";"SET251";"SET251-KR-PP-M";"M";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET251";"SET251-KR-PP-L";"L";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET251";"SET251-KR-PP-XL";"XL";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET098";"SET098-KR-PP-M";"M";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET098";"SET098-KR-PP-L";"L";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET098";"SET098-KR-PP-XL";"XL";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET058";"SET058-KR-NP-M";"M";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET058";"SET058-KR-NP-L";"L";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET058";"SET058-KR-NP-XL";"XL";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET188";"SET188-KR-NP-M";"M";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET188";"SET188-KR-NP-L";"L";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET188";"SET188-KR-NP-XL";"XL";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET249";"SET249-KR-NP-M";"M";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET249";"SET249-KR-NP-L";"L";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET249";"SET249-KR-NP-XL";"XL";4;844.35;3141;"2021-06-24"
"Amani concept trading llc (kapda)";"SET043";"SET043-KR-NP-M";"M";4;974.35;3625;"2021-06-24"
"Amani concept trading llc (kapda)";"SET043";"SET043-KR-NP-L";"L";4;974.35;3625;"2021-06-24"
"Amani concept trading llc (kapda)";"SET043";"SET043-KR-NP-XL";"XL";4;974.35;3625;"2021-06-24"
"Amani concept trading llc (kapda)";"SET244";"SET244-KR-NP-M";"M";4;909.35;3383;"2021-06-24"
"Amani concept trading llc (kapda)";"SET244";"SET244-KR-NP-L";"L";4;909.35;3383;"2021-06-24"
"Amani concept trading llc (kapda)";"SET244";"SET244-KR-NP-XL";"XL";4;909.35;3383;"2021-06-24"
"Amani concept trading llc (kapda)";"SET182";"SET182-KR-DH-M";"M";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET182";"SET182-KR-DH-L";"L";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET182";"SET182-KR-DH-XL";"XL";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET210";"SET210-KR-PP-M";"M";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET210";"SET210-KR-PP-L";"L";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET210";"SET210-KR-PP-XL";"XL";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET226";"SET226-KR-PP-M";"M";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET226";"SET226-KR-PP-L";"L";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET226";"SET226-KR-PP-XL";"XL";4;779.35;2899;"2021-06-24"
"Amani concept trading llc (kapda)";"SET110";"SET110-KR-PP-M";"M";4;876.85;3262;"2021-06-24"
"Amani concept trading llc (kapda)";"SET110";"SET110-KR-PP-L";"L";4;876.85;3262;"2021-06-24"
"Amani concept trading llc (kapda)";"SET110";"SET110-KR-PP-XL";"XL";4;876.85;3262;"2021-06-24"
"Amani concept trading llc (kapda)";"SET186";"SET186-KR-DH-M";"M";4;876.85;3262;"2021-06-24"
"Amani concept trading llc (kapda)";"SET186";"SET186-KR-DH-L";"L";4;876.85;3262;"2021-06-24"
"Amani concept trading llc (kapda)";"SET186";"SET186-KR-DH-XL";"XL";4;876.85;3262;"2021-06-24"
"Amani concept trading llc (kapda)";"J0239";"J0239-SKD-M";"M";4;1364.35;5075;"2021-06-24"
"Amani concept trading llc (kapda)";"J0239";"J0239-SKD-L";"L";4;1364.35;5075;"2021-06-24"
"Amani concept trading llc (kapda)";"J0239";"J0239-SKD-XL";"XL";4;1364.35;5075;"2021-06-24"
"Amani concept trading llc (kapda)";"J0241";"J0241-SKD-M";"M";4;1299.35;4834;"2021-06-24"
"Amani concept trading llc (kapda)";"J0241";"J0241-SKD-L";"L";4;1299.35;4834;"2021-06-24"
"Amani concept trading llc (kapda)";"J0241";"J0241-SKD-XL";"XL";4;1299.35;4834;"2021-06-24"
"Amani concept trading llc (kapda)";"J0245";"J0245-SKD-M";"M";4;1169.35;4350;"2021-06-24"
"Amani concept trading llc (kapda)";"J0245";"J0245-SKD-L";"L";4;1169.35;4350;"2021-06-24"
"Amani concept trading llc (kapda)";"J0245";"J0245-SKD-XL";"XL";4;1169.35;4350;"2021-06-24"
"Amani concept trading llc (kapda)";"J0284";"J0284-SKD-M";"M";4;1494.35;5559;"2021-06-24"
"Amani concept trading llc (kapda)";"J0284";"J0284-SKD-L";"L";4;1494.35;5559;"2021-06-24"
"Amani concept trading llc (kapda)";"J0284";"J0284-SKD-XL";"XL";4;1494.35;5559;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3479";"JNE3479-KR-M";"M";6;389.35;2173;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3479";"JNE3479-KR-L";"L";6;389.35;2173;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3479";"JNE3479-KR-XL";"XL";6;389.35;2173;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3576";"JNE3576-KR-M";"M";6;454.35;2535;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3576";"JNE3576-KR-L";"L";6;454.35;2535;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3576";"JNE3576-KR-XL";"XL";6;454.35;2535;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3225";"JNE3225-KR-M";"M";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3225";"JNE3225-KR-L";"L";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3225";"JNE3225-KR-XL";"XL";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3523";"JNE3523-KR-M";"M";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3523";"JNE3523-KR-L";"L";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3523";"JNE3523-KR-XL";"XL";6;519.35;2898;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3474";"JNE3474-KR-M";"M";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3474";"JNE3474-KR-L";"L";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3474";"JNE3474-KR-XL";"XL";6;486.85;2717;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3288";"JNE3288-KR-M";"M";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3288";"JNE3288-KR-L";"L";6;584.35;3261;"2021-06-24"
"Amani concept trading llc (kapda)";"JNE3288";"JNE3288-KR-XL";"XL";6;584.35;3261;"2021-06-24"
"Nitharsha";"JNE3273";"JNE3273-KR-XS";"XS";3;649.35;1948;"2021-06-24"
"Nitharsha";"JNE3273";"JNE3273-KR-S";"S";3;649.35;1948;"2021-06-24"
"Nitharsha";"JNE3273";"JNE3273-KR-M";"M";3;649.35;1948;"2021-06-24"
"Nitharsha";"JNE3273";"JNE3273-KR-L";"L";3;649.35;1948;"2021-06-24"
"Nitharsha";"JNE3273";"JNE3273-KR-XL";"XL";2;649.35;1299;"2021-06-24"
"Nitharsha";"JNE3273";"JNE3273-KR-XXL";"XXL";2;649.35;1299;"2021-06-24"
"Nitharsha";"JNE3635";"JNE3635-KR-XS";"XS";3;519.35;1558;"2021-06-24"
"Nitharsha";"JNE3635";"JNE3635-KR-S";"S";3;519.35;1558;"2021-06-24"
"Nitharsha";"JNE3635";"JNE3635-KR-M";"M";3;519.35;1558;"2021-06-24"
"Nitharsha";"JNE3635";"JNE3635-KR-L";"L";3;519.35;1558;"2021-06-24"
"Nitharsha";"JNE3635";"JNE3635-KR-XL";"XL";2;519.35;1039;"2021-06-24"
"Nitharsha";"JNE3635";"JNE3635-KR-XXL";"XXL";2;519.35;1039;"2021-06-24"
"Nitharsha";"JNE3557";"JNE3557-KR-S";"S";3;486.85;1461;"2021-06-24"
"Nitharsha";"JNE3557";"JNE3557-KR-M";"M";3;486.85;1461;"2021-06-24"
"Nitharsha";"JNE3557";"JNE3557-KR-L";"L";3;486.85;1461;"2021-06-24"
"Nitharsha";"JNE3557";"JNE3557-KR-XL";"XL";2;486.85;974;"2021-06-24"
"Nitharsha";"JNE3557";"JNE3557-KR-XXL";"XXL";2;486.85;974;"2021-06-24"
"Nitharsha";"JNE3566";"JNE3566-KR-S";"S";2;486.85;974;"2021-06-24"
"Nitharsha";"JNE3555";"JNE3555-KR-S.";"S";3;486.85;1461;"2021-06-24"
"Nitharsha";"J0243";"J0243-DR-S";"S";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0243";"J0243-DR-XL";"XL";2;1039.35;2079;"2021-06-24"
"Nitharsha";"J0243";"J0243-DR-XXL";"XXL";1;1039.35;1039;"2021-06-24"
"Nitharsha";"J0185";"J0185-DR-S";"S";3;1104.35;3313;"2021-06-24"
"Nitharsha";"JNE3554";"JNE3554-KR-S";"S";3;486.85;1461;"2021-06-24"
"Nitharsha";"J0285";"J0285-SKD-S";"S";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0285";"J0285-SKD-M";"M";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0285";"J0285-SKD-XL";"XL";2;1494.35;2989;"2021-06-24"
"Nitharsha";"J0285";"J0285-SKD-XXL";"XXL";2;1494.35;2989;"2021-06-24"
"Nitharsha";"SET055";"SET055-KR-NP-XS";"XS";3;746.85;2241;"2021-06-24"
"Nitharsha";"SET055";"SET055-KR-NP-S";"S";3;746.85;2241;"2021-06-24"
"Nitharsha";"JNE3547";"JNE3547-KR-S";"S";3;486.85;1461;"2021-06-24"
"Nitharsha";"JNE3547";"JNE3547-KR-M";"M";3;486.85;1461;"2021-06-24"
"Nitharsha";"SET110";"SET110-KR-PP-S";"S";2;876.85;1754;"2021-06-24"
"Nitharsha";"SET110";"SET110-KR-PP-M";"M";2;876.85;1754;"2021-06-24"
"Nitharsha";"J0279";"J0279-SET-S";"S";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0279";"J0279-SET-M";"M";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0279";"J0279-SET-L";"L";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0279";"J0279-SET-XL";"XL";2;1039.35;2079;"2021-06-24"
"Nitharsha";"SET171";"SET171-KR-NP-S";"S";3;1169.35;3508;"2021-06-24"
"Nitharsha";"SET171";"SET171-KR-NP-M";"M";3;1169.35;3508;"2021-06-24"
"Nitharsha";"SET171";"SET171-KR-NP-L";"L";3;1169.35;3508;"2021-06-24"
"Nitharsha";"SET171";"SET171-KR-NP-XL";"XL";2;1169.35;2339;"2021-06-24"
"Nitharsha";"J0277";"J0277-SKD-S";"S";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0277";"J0277-SKD-M";"M";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0277";"J0277-SKD-L";"L";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0282";"J0282-SET-S";"S";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0282";"J0282-SET-M";"M";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0282";"J0282-SET-L";"L";2;1039.35;2079;"2021-06-24"
"Nitharsha";"J0282";"J0282-SET-XL";"XL";2;1039.35;2079;"2021-06-24"
"Nitharsha";"J0284";"J0284-SKD-S";"S";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0284";"J0284-SKD-M";"M";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0284";"J0284-SKD-L";"L";3;1494.35;4483;"2021-06-24"
"Nitharsha";"J0284";"J0284-SKD-XL";"XL";2;1494.35;2989;"2021-06-24"
"Nitharsha";"J0088";"J0088-TP-M";"M";2;519.35;1039;"2021-06-24"
"Nitharsha";"J0081";"J0081-DR-XL";"XL";2;844.35;1689;"2021-06-24"
"Nitharsha";"J0084";"J0084-TP-M";"M";2;811.85;1624;"2021-06-24"
"Nitharsha";"J0090";"J0090-TP-M";"M";2;714.35;1429;"2021-06-24"
"Nitharsha";"J0118";"J0118-TP-XL";"XL";1;421.85;422;"2021-06-24"
"Nitharsha";"JNE3686";"JNE3686-TU-XL";"XL";1;486.85;487;"2021-06-24"
"Nitharsha";"JNE3688";"JNE3688-TU-M";"M";1;486.85;487;"2021-06-24"
"Nitharsha";"JNE3635";"JNE3635-KR-XXXL";"XXXL";1;519.35;519;"2021-06-24"
"Nitharsha";"SET171";"SET171-KR-NP-XXL";"XXL";1;1169.35;1169;"2021-06-24"
"Nitharsha";"SET171";"SET171-KR-NP-XXXL";"XXXL";1;1169.35;1169;"2021-06-24"
"Nitharsha";"J0283";"J0283-SET-S";"S";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0283";"J0283-SET-M";"M";3;1039.35;3118;"2021-06-24"
"Nitharsha";"J0283";"J0283-SET-L";"L";2;1039.35;2079;"2021-06-24"
"Nitharsha";"J0283";"J0283-SET-XL";"XL";2;1039.35;2079;"2021-06-24"
"Nitharsha";"J0283";"J0283-SET-XXL";"XXL";1;1039.35;1039;"2021-06-24"
"Nitharsha";"J0277";"J0277-SKD-XL";"XL";1;1494.35;1494;"2021-06-24"
"Nitharsha";"J0277";"J0277-SKD-XXL";"XXL";1;1494.35;1494;"2021-06-24"
"Nitharsha";"J0277";"J0277-SKD-XXXL";"XXXL";1;1494.35;1494;"2021-06-24"
"Syeda morshed";"MEN5014";"MEN5014-KR-S";"S";5;649.0;3245;"2021-06-28"
"Syeda morshed";"MEN5014";"MEN5014-KR-M";"M";5;649.0;3245;"2021-06-28"
"Syeda morshed";"MEN5014";"MEN5014-KR-L";"L";2;649.0;1298;"2021-06-28"
"Syeda morshed";"MEN5014";"MEN5014-KR-XL";"XL";2;649.0;1298;"2021-06-28"
"Syeda morshed";"MEN5032";"MEN5032-KR-S";"S";2;649.0;1298;"2021-06-28"
"Syeda morshed";"MEN5032";"MEN5032-KR-M";"M";2;649.0;1298;"2021-06-28"
"Syeda morshed";"MEN5032";"MEN5032-KR-L";"L";2;649.0;1298;"2021-06-28"
"Syeda morshed";"MEN5032";"MEN5032-KR-XL";"XL";2;649.0;1298;"2021-06-28"
"Syeda morshed";"MEN5032";"MEN5032-KR-XXL";"XXL";2;649.0;1298;"2021-06-28"
"Syeda morshed";"MEN5021";"MEN5021-KR-M";"M";15;649.0;9735;"2021-06-28"
"Syeda morshed";"MEN5021";"MEN5021-KR-S";"S";6;649.0;3894;"2021-06-28"
"Syeda morshed";"MEN5021";"MEN5021-KR-XL";"XL";7;649.0;4543;"2021-06-28"
"Syeda morshed";"MEN5021";"MEN5021-KR-L";"L";5;649.0;3245;"2021-06-28"
"Syeda morshed";"MEN5021";"MEN5021-KR-XXL";"XXL";2;649.0;1298;"2021-06-28"
"Vintage india nyc";"SET195";"SET195-KR-NP-L";"L";1;877.0;877;"2021-06-29"
"Vintage india nyc";"SET073";"SET073-KR-SHA-M";"M";1;844.0;844;"2021-06-29"
"Vintage india nyc";"J0244";"J0244-SKD-L";"L";1;1234.0;1234;"2021-06-29"
"Vintage india nyc";"J0244";"J0244-SKD-XXL";"XXL";1;1234.0;1234;"2021-06-29"
"Vintage india nyc";"SET098";"SET098-KR-PP-M";"M";1;779.0;779;"2021-06-29"
"Vintage india nyc";"SET182";"SET182-KR-DH-M";"M";1;779.0;779;"2021-06-29"
"Vintage india nyc";"SET182";"SET182-KR-DH-XL";"XL";1;779.0;779;"2021-06-29"
"Vintage india nyc";"J0177";"J0177-KR-L";"L";1;552.0;552;"2021-06-29"
"Vintage india nyc";"J0177";"J0177-KR-XXXL";"XXXL";1;552.0;552;"2021-06-29"
"Vintage india nyc";"JNE3365";"JNE3365-KR-1052-M";"M";1;422.0;422;"2021-06-29"
"Vintage india nyc";"JNE3523";"JNE3523-KR-M";"M";1;519.0;519;"2021-06-29"
